brand,details,price,year,mileage,fuel,gearbox,power
seat,Xcellence 1.4TSI / 92kW 6°MP,299000,2018,81536,Benzín,Manuální,92.0
subaru,2.0D CVT AWD Comfort Automat,179990,2016,273000,Nafta,Automatická,-1.0
seat,Stylance 1.6 TSI 75 kW,49990,2007,259337,Benzín,Manuální,75.0
mazda,"2,5 e-Skyactiv G141k 6AT 4x2",900300,2025,5,Benzín,Automatická,-1.0
mercedes-benz,450d AMG | BÉŽOVÁ | TABLETY,3249000,2025,9000,Nafta,Automatická,-1.0
citroen,2.0HDi KAMERA SERVISKA TAŽNÉ,209000,2014,214526,Nafta,Manuální,-1.0
ford,2.0TDCi MANUÁL SERVISKA,159000,2011,207642,Nafta,Manuální,-1.0
citroen,"1,2 PT 96 EAT6 SHINE",289000,2021,121000,Benzín,Automatická,-1.0
fiat,2.0 Multijet Lounge 125kW,159999,2013,213844,Nafta,Automatická,125.0
ford,"2.0 TDCi AWD,Titanium,AT",335000,2017,124039,Nafta,Automatická,-1.0
citroen,"1.6i 72KW,155KM,PĚKNÝ,SERVISKA",144800,2013,155000,Benzín,Manuální,72.0
audi,"3,0 TFSI Quattro S-line, 1 maj",390000,2013,102400,Benzín,Automatická,-1.0
seat,"1.5 TSI, Style, NOVÁ CENA, ČR",610000,2024,10291,Benzín,Manuální,-1.0
bmw,Nová cena - extra výbava,750200,2020,136000,Nafta,Automatická,-1.0
seat,1.5 TSI / 85 kW,559900,2026,0,Benzín,Manuální,85.0
peugeot,2008 ALLURE 100k MAN6,543000,2025,0,Benzín,Manuální,-1.0
peugeot,2008 ALLURE PureTech 100 MAN6,512000,2025,0,Benzín,Manuální,-1.0
peugeot,2008 ALLURE PureTech 100 MAN6,538000,2025,0,Benzín,Manuální,-1.0
fiat,"1,1i 40kw, STK 4/2027",45000,2007,87029,Benzín,Manuální,40.0
mazda,"2,0 Skyactiv-G122 Aut. Navi",464999,2021,103025,Benzín,Automatická,-1.0
kia,"AIR 58,3 kWh + HEAT",864980,2025,5,Elektro,Automatická,3.0
renault,1.6 dCi 96kW,99000,2013,221104,Nafta,Manuální,96.0
kia,1.0 T-GDi Comfort,414980,2025,5,Benzín,Manuální,-1.0
kia,1.0 T-GDi 7DCT Spin,459980,2025,5,Benzín,Automatická,-1.0
bmw,"4,4 408 kW",549000,2013,167284,Benzín,Automatická,408.0
nissan,"1,2 T VISIA, ČR, 1.MAJ",189900,2015,133001,Benzín,Manuální,-1.0
seat,1.5 TGI 96 kW FR DSG,449000,2022,50480,CNG + benzín,Automatická,96.0
mazda,"2.0 Skyactiv-G, Navi",430000,2020,66609,Benzín,Manuální,-1.0
mazda,"1,6   i SPORT KLIMATIZACE ALU",59000,2006,222236,Benzín,Manuální,-1.0
audi,40TFSI Q S-LINE NEZ-TOP MATRIX,799000,2023,54928,Benzín,Automatická,-1.0
peugeot,"2.2 HDI 7míst, VÝPRODEJ!!!!!!!",49999,2009,265200,Nafta,Manuální,-1.0
mercedes-benz,"200D AMG,9G,LED,Panorama",499000,2019,105000,Nafta,Automatická,-1.0
fiat,Panorama MAXI 1.5 BlueHDI 130k,764864,2025,5,Nafta,Automatická,-1.0
mazda,2026  5HB 2.5L e-SKYACTIV G 14,669300,2026,0,Benzín,Manuální,-1.0
mercedes-benz,300e/AMG/EQ-Power/DPH/LED/,1579000,2024,22207,Benzín,Automatická,-1.0
seat,1.0 MPI,98000,2014,103226,LPG + benzín,Manuální,-1.0
seat,FR 147kW DSG Záruka,879000,2023,64500,Nafta,Automatická,147.0
hyundai,7S 2WD STYLE COMFORT,1614990,2026,10,Elektro,Automatická,-1.0
volkswagen,150kW 1ST Panorama Tažné HUD,775000,2021,38185,Elektro,Automatická,150.0
mercedes-benz,"2,1 250CDi 4M AMG 2xSady ČR",399900,2014,171000,Nafta,Automatická,-1.0
honda,"2,0 i-VTEC 110kw odp. DPH, po",79000,2006,220621,Benzín,Manuální,110.0
opel,1.4 TURBO 7 MÍST NAVI COSMO,149900,2012,181779,Benzín,Manuální,-1.0
nissan,"1,3   Tekna AT",740999,2025,9,Benzín,Automatická,-1.0
nissan,"1,3   Tekna AT",758900,2025,11,Benzín,Automatická,-1.0
mazda,"SN Exclusive-Line  2,5l e-Skya",754300,2026,0,Benzín,Automatická,-1.0
bmw,"3,0 xDrive40i LED+TAŽNÉ",1129000,2022,63281,Benzín,Automatická,-1.0
kia,"1,5 T-GDI 7DCT 103 kW TOP + BU",634980,2025,5,Benzín,Automatická,103.0
mazda,2.5i HOMURA nový model 2026,1129300,2026,1,Benzín,Automatická,-1.0
nissan,"2.5 DCi, 128 kW, 7 míst, tažné",189900,2006,224000,Nafta,Manuální,128.0
hyundai,1.4 T-GDi 103kW,249000,2020,149000,Benzín,Manuální,103.0
mazda,1.6 Sport Active,79900,2008,198000,Benzín,Manuální,-1.0
mazda,"2,5 e-Skyactiv G141k 6AT 4x4",1046300,2025,5,Benzín,Automatická,-1.0
mazda,"2,5 e-Skyactiv G141k 6AT 4x4",1053700,2025,5,Benzín,Automatická,-1.0
ford,GT*5.0*B&O*CAMERA*BREMBO*CARPL,1349000,2024,18651,Benzín,Manuální,-1.0
hyundai,"1,6 GDI 99kW Comfort Kůže CZ",158999,2012,182579,Benzín,Manuální,99.0
mazda,"2,5 e-Skyactiv G141k 6AT 4x2",885400,2025,5,Benzín,Automatická,-1.0
seat,"1,2 TSi Reference",118000,2013,179156,Benzín,Manuální,-1.0
ford,"1,5EcoBoost,ST-LineX",833900,2025,0,Benzín,Automatická,-1.0
audi,3.0TDi 180KW QUATTRO EXCLUSIVE,289900,2012,208998,Nafta,Automatická,180.0
mazda,"2,5 e-Skyactiv G141k 6AT 4x4",1180300,2025,5,Benzín,Automatická,-1.0
hyundai,"1.6 CRDi, NOVÁ CENA",140000,2017,196277,Nafta,Manuální,-1.0
subaru,"2.0R, NOVÁ CENA, 4X4, Automat",135000,2008,79654,Benzín,Automatická,-1.0
ford,"1,5 EcoBoost,ST-Line",779800,2025,0,Benzín,Automatická,-1.0
mazda,"2,5 e-Skyactiv G141k 6AT 4x4",1187700,2025,5,Benzín,Automatická,-1.0
mazda,2026   5WGN 3.3L e-SKYACTIV D,1467490,2026,0,Nafta,Automatická,-1.0
mazda,"2.5i HOMURA, nový model 2026",1136700,2026,1,Benzín,Automatická,-1.0
opel,ST GS 1.2 Turbo (130k) AT8,645990,2025,0,Benzín,Automatická,-1.0
seat,2.0 TDi  7 míst,249900,2014,183000,Nafta,Manuální,-1.0
subaru,"2,5 i",235000,2014,212000,Benzín,Automatická,-1.0
citroen,2.0HDi 130kW AUTOMAT DPH,648800,2022,129965,Nafta,Automatická,130.0
nissan,"2.5 dCi, NOVÁ CENA, 4X4",280000,2015,127133,Nafta,Automatická,-1.0
mazda,"Homura BLOP 2,5 l e-Skyactiv G",1132800,2026,0,Benzín,Automatická,-1.0
nissan,"1,3 DIG-T X-TRONIC N-CONNECTA",719890,2025,0,Benzín,Automatická,-1.0
honda,"1,5 i-VTEC, ČR, 1 MAJ., AWD.",489000,2019,100541,Benzín,Automatická,-1.0
ford,2.0TDCi 110KW ST-line AT 4WD,329900,2017,160225,Nafta,Automatická,110.0
mazda,"2.5i HOMURA, nový model 2026",1132800,2026,1,Benzín,Automatická,-1.0
mazda,2.0 SKYACTIV-G165 EXCLUSIVE,774999,2024,4855,Benzín,Manuální,-1.0
seat,1.4TSi 92kW ST STYLE*VE VÝBAVĚ,235000,2017,181000,Benzín,Manuální,92.0
nissan,"1.2 DIG-T, N-Connecta",260000,2017,96778,Benzín,Manuální,-1.0
ford,"1,5 EcoBoost,ST-Line",779800,2025,0,Benzín,Automatická,-1.0
mazda,"2.5i HOMURA, NOVÝ MODEL 2026",1157800,2026,1,Benzín,Automatická,-1.0
ford,"1,5 EcoBoost,ST-Line",770800,2025,0,Benzín,Automatická,-1.0
mazda,"2,0 i  ČR,1.MAJITEL,ATTRACTION",299900,2016,114417,Benzín,Manuální,-1.0
mazda,2026   5WGN 2.5L e-Skyactiv G,1099300,2026,0,Benzín,Automatická,-1.0
mazda,1.6 16V 77KW 8XKOLA,109999,2010,199200,Benzín,Manuální,77.0
ford,"1,5EcoBoost,ST-LineX",792800,2025,0,Benzín,Manuální,-1.0
seat,"2.0 TDI, NOVÁ CENA, 4X4",250000,2012,246789,Nafta,Manuální,-1.0
ford,"1,5EcoBoost,ST-LineX",783900,2025,0,Benzín,Manuální,-1.0
toyota,4.0 GRJ 79 DOUBLE PICK-UP,1379900,2021,31970,Benzín,Manuální,-1.0
nissan,1.6 dCi Acenta,219000,2014,179021,Nafta,Automatická,-1.0
subaru,2.5 ACTIVE 2025 nove zaruka,999000,2025,50,Benzín,Automatická,-1.0
hyundai,1.6 T-GDi 4WD,360000,2018,159382,Benzín,Manuální,-1.0
kia,"1.0 T-GDI,ČR,AC,temp.",200000,2021,150404,Benzín,Manuální,-1.0
volvo,B5 AWD benzin Inscription Auto,999999,2021,105254,Benzín,Automatická,-1.0
opel,1.5 CDTi 90kW Elegance ST S/S,259999,2021,195870,Nafta,Automatická,90.0
seat,1.4 TSI 92 kW Xcellence,299900,2018,109255,Benzín,Manuální,92.0
hyundai,"1.6 CRDi, Automat, ČR,1.maj",300000,2022,125489,Nafta,Automatická,-1.0
audi,50 TDI 210 kW Quattro,749900,2022,137284,Nafta,Automatická,210.0
opel,1.6 CDTI 81kW servis OPEL,80000,2015,199015,Nafta,Manuální,81.0
peugeot,"1,6 HDi 88 kW PANORAMA",129000,2015,264000,Nafta,Manuální,88.0
fiat,1.2 Turbo Hybrid 110k MHEV,564800,2026,0,Hybridní,Automatická,-1.0
fiat,1.2 Turbo Hybrid 110k MHEV,574800,2025,0,Hybridní,Automatická,-1.0
fiat,1.2 Turbo Hybrid 110k MHEV,574800,2025,0,Hybridní,Automatická,-1.0
peugeot,"1,6 HDi 88 kW PANORAMA",159000,2015,214000,Nafta,Manuální,88.0
toyota,2.5 Hybrid AUT 4x4 Adventure,819000,2022,95185,Hybridní,Automatická,-1.0
mazda,"2,2 Skyactiv-D 135kW*MaxVýbava",429000,2018,104436,Nafta,Automatická,135.0
volkswagen,"2.0TDi 4x4,DSG",440000,2016,158226,Nafta,Automatická,-1.0
citroen,"1,2 PT 96kW AT Akční CENA!",429900,2023,50000,Benzín,Automatická,96.0
citroen,50kWh Feel ACC KAMERA NAVI,364900,2022,78200,Elektro,Automatická,50.0
opel,"1,4 i 66kW 2.maj.ČR 94tkm.",129900,2017,94220,Benzín,Manuální,66.0
volkswagen,280kw Plug-In hybrid,860000,2021,128800,Hybridní,Automatická,280.0
audi,"2,0 TDI 110kW Advanced CZ DPH",559999,2019,118300,Nafta,Automatická,110.0
fiat,1.2 i 69k CZ Lounge Serv.Kniha,99999,2009,73413,Benzín,Manuální,-1.0
ford,"1,8 TDCi 81kW 110 Sport",138999,2009,276473,Nafta,Manuální,81.0
volkswagen,"GOLF VARIANT ALLTRACK 2,0 TDI",564000,2021,101197,Nafta,Automatická,-1.0
volkswagen,"2,0 TDI R-line Highline",399999,2017,143882,Nafta,Manuální,-1.0
citroen,PLUS Turbo 100k Manual,380000,2025,1,Benzín,Manuální,-1.0
ford,"2.0 TDCi (110 kW) TREND, tažné",368900,2021,107528,Nafta,Manuální,110.0
skoda,TDI 110kW 4x4 DSG Sportline,527000,2020,172195,Nafta,Automatická,110.0
skoda,1.4 TSI 150kW Hybrid DSG,541000,2022,70084,Hybridní,Automatická,150.0
seat,1.0 TSI / 70 kW Xperience,344800,2022,72898,Benzín,Manuální,70.0
ford,"1,4 i 59kW Tažné STK 05/27",54999,2008,194363,Benzín,Manuální,59.0
kia,"2,0 CRDi 135kW  Comfort+",199999,2012,161626,Nafta,Automatická,135.0
volvo,2.0D4 133KW AUT NAVI VYHŘ,269900,2015,249480,Nafta,Automatická,133.0
nissan,ACENTA 158 k Manuální 2WD,649890,2025,0,Benzín,Manuální,-1.0
mazda,2.5 SKYACTIV-G194 ANNIVERSARY,849999,2024,8993,Benzín,Automatická,-1.0
seat,"FR 1.4TSi MAN, FullLed, NAVI",298990,2015,104300,Benzín,Manuální,-1.0
seat,1.2 tsi 77 KW servisní kniha,178000,2014,148890,Benzín,Manuální,77.0
citroen,"2,0 HDI 130kW Aut. 8-Míst Navi",539999,2019,151526,Nafta,Automatická,130.0
volkswagen,"2,0 TSI 140kW DSG R-line DPH",638999,2020,187023,Benzín,Automatická,140.0
volkswagen,"2,0 TDI 147kW DSG  R-line 4M",869999,2022,92806,Nafta,Automatická,147.0
mercedes-benz,500 VÝROČNÍ EDICE 50 !! 306 PS,499900,2004,145526,Benzín,Automatická,-1.0
bmw,"2.0d, M paket, ČR.",560000,2020,96000,Nafta,Automatická,-1.0
kia,"1,6 T-GDI 110 kW EXCLUSIVE + P",719980,2025,5,Benzín,Manuální,110.0
audi,2.0 TFSi  132kw,449900,2018,85958,Benzín,Automatická,132.0
kia,"1,6 T-GDI 110 kW EXCLUSIVE + P",719980,2025,5,Benzín,Manuální,110.0
nissan,2.0 i 104 kW Tekna,154900,2008,182441,Benzín,Manuální,104.0
bmw,xDrive20d,1339000,2025,0,Nafta,Automatická,-1.0
kia,"GT 430 kW akumulátor 77,4 kWh,",999000,2023,11900,Elektro,Automatická,430.0
fiat,"1.4 T-Jet, Serv.kniha",180000,2017,137388,Benzín,Manuální,-1.0
bmw,"30d xDrive, Soft-Close, Pano",2049000,2024,25658,Nafta,Automatická,-1.0
seat,"2,0TDi,110kW,servisní kniha",249000,2017,339774,Nafta,Manuální,110.0
volkswagen,1.0 TSI 70kW,395000,2022,33440,Benzín,Manuální,70.0
mazda,1.6i Sport MZR,179000,2013,187212,Benzín,Manuální,-1.0
fiat,Sedan 1.6 MJT,466400,2025,2,Nafta,Manuální,-1.0
mercedes-benz,"350L - Long, Business",889000,2016,150000,Nafta,Automatická,-1.0
volkswagen,Business 2.0 TDI 110kW DSG,515000,2023,117040,Nafta,Automatická,110.0
nissan,1.6i Acenta,69000,2008,177625,Benzín,Manuální,-1.0
ford,1.6 74 kW,64990,2007,142723,Benzín,Manuální,74.0
fiat,"1.2i,Lounge,AC",150000,2013,106859,Benzín,Manuální,-1.0
mazda,"2,5 e-Skyactiv G140k 6MAN 4x2",684290,2025,5,Benzín,Manuální,-1.0
mazda,"2,5 e-Skyactiv G140k 6AT 4x2",750790,2025,5,Benzín,Automatická,-1.0
mazda,"2,5 e-Skyactiv G140k 6MAN 4x2",691290,2025,5,Benzín,Manuální,-1.0
seat,"combi ST 2,0 TDi FR",239000,2016,228949,Nafta,Manuální,-1.0
kia,"1.6 CRDi, Exclusive, ČR,1.maj",170000,2014,103511,Nafta,Manuální,-1.0
seat,"1,5TSI 110KW DSG XCELLENCE 7 m",598000,2021,85000,Benzín,Automatická,110.0
citroen,MAX 1.2 110k MAN6,299900,2024,34601,Benzín,Manuální,-1.0
fiat,"1.2, Kožené sedačky, El. okna",100000,2009,116463,Benzín,Manuální,-1.0
peugeot,"1,6 HDi 82kW digi.klima,tempom",114900,2011,151073,Nafta,Manuální,82.0
honda,2.0i-VTEC 4x4 A/T EXECUTIVE ČR,199999,2009,179313,Benzín,Automatická,-1.0
honda,"1.4 i-DSI, po STK",80000,2008,146890,Benzín,Manuální,-1.0
hyundai,"1.7 CRDi, NOVÁ CENA, Navi",300000,2017,101364,Nafta,Manuální,-1.0
opel,"ST GS 1,2 Turbo AT8",555000,2024,8400,Benzín,Automatická,-1.0
kia,"1.4 CVVT, NOVÁ CENA",130000,2014,168554,Benzín,Manuální,-1.0
opel,"1.4 Turbo, Enjoy, ČR,1.maj",150000,2015,218965,Benzín,Manuální,-1.0
seat,2.0 TDI DSG Style,488000,2020,223233,Nafta,Automatická,-1.0
audi,3.0TDI KŮŽE LED TAŽNÝ CZ NAV,599900,2019,197000,Nafta,Automatická,-1.0
mercedes-benz,300d 174kW 4MATIC PANO AIR DPH,1829900,2024,16000,Nafta,Automatická,174.0
citroen,"1,2 PT 96kW Shine 7-Míst DPH",259999,2021,171606,Benzín,Manuální,96.0
kia,1.6CRDi 100kW TOP ČR tažné,400000,2019,71515,Nafta,Manuální,100.0
ford,1.5 Ecoboost 85kW AT Titanium,813725,2026,15,Benzín,Automatická,85.0
volkswagen,"2,0 TDI 140kW DSG R-LINE 4M CZ",418999,2016,241372,Nafta,Automatická,140.0
mercedes-benz,500*CABRIO*MANUFAKTUR*360*BURM,2199000,2016,60539,Benzín,Automatická,-1.0
mazda,"2,5 e-Skyactiv G140k 6MAN 4x2",684290,2025,5,Benzín,Manuální,-1.0
bmw,"540d xDrive,Ventilace,H/K,HUD",1699000,2024,23875,Nafta,Automatická,-1.0
bmw,"20i sDrive, M Paket",1029000,2024,17552,Benzín,Automatická,-1.0
bmw,30i*xDRIVE*CAMERA*CARPLAY*M-SP,699000,2019,78473,Benzín,Automatická,-1.0
fiat,2.0 Multijet Lounge 125kW,214999,2016,225757,Nafta,Automatická,125.0
renault,"0.9TCe 56KW,40TKM!,1MAJITELKA!",199990,2019,40641,Benzín,Manuální,56.0
bmw,"40d xDrive, Harman/Kardon, HUD",2199000,2024,13742,Nafta,Automatická,-1.0
bmw,"50e xDrive, Ventilace, Tažné",2199000,2024,22118,Hybridní,Automatická,-1.0
bmw,"40d xDrive, Masáž, Ventilace",2249000,2024,25807,Nafta,Automatická,-1.0
honda,2.0e:PHEV Advance Tech,1229000,2026,10,Hybridní,Automatická,-1.0
ford,2.0 4x4 MANUÁL VÝHŘEV SERVISKA,259000,2013,127550,Nafta,Manuální,-1.0
opel,"C Tourer, po velkém servise",249999,2017,132502,Benzín,Manuální,-1.0
fiat,"1.6i 4x4,AC",129000,2011,167478,Benzín,Manuální,-1.0
audi,"2.0 TDi,Bixen,kůže,navi",335000,2016,182816,Nafta,Manuální,-1.0
fiat,"1.4T-Jet,Lounge",245000,2018,82333,Benzín,Manuální,-1.0
ford,"2.0TDCI 4x4 THUNDER,AT",700000,2021,131492,Nafta,Automatická,-1.0
hyundai,"1.6 N-line,TGDI, servisováno",629000,2024,33000,Benzín,Automatická,-1.0
opel,"1,6 CDTi 81 kW",99000,2015,298000,Nafta,Manuální,81.0
seat,"1,0eTSI DSG*STYLE*Kamera*DPH",469000,2024,39981,Benzín,Automatická,-1.0
volvo,T6 R-Design 240 kW 4x4,649000,2019,101684,Benzín,Automatická,240.0
mazda,"2.0i,AC",57000,2007,231411,Benzín,Manuální,-1.0
ford,"1.6 16V,autoAC,tažné",80000,2009,158160,Benzín,Manuální,-1.0
volkswagen,"2.0 TDi 4x4,Sport,AT,xenon",270000,2012,187395,Nafta,Automatická,-1.0
subaru,"1,6 84kW AWD/3081",534990,2021,48000,Benzín,Automatická,84.0
kia,"1,0 T-GDi 88kW GT 1.maj.42tkm!",229900,2016,42000,Benzín,Manuální,88.0
mazda,"2,5 PHEV Homura 6L.Záruka ČR",928900,2023,38050,Hybridní,Automatická,-1.0
fiat,1.3JTD - 66kW 2.Majitel ČR,115000,2010,220793,Nafta,Manuální,66.0
bmw,"40d xDrive, Masáž, Carbon, TZ",2499000,2025,25368,Nafta,Automatická,-1.0
audi,"3,0 TDI 176kW Quattro CZ",339999,2010,185878,Nafta,Automatická,176.0
bmw,"3,0 640d xDrive 230kW M-Paket",399999,2013,208341,Nafta,Automatická,230.0
citroen,"1,2 PT 96kW Selection 1.Maj",249999,2018,121312,Benzín,Manuální,96.0
mazda,"2.0 DI, Automatická klima",75000,2009,191680,Nafta,Manuální,-1.0
mercedes-benz,SUV*500*4M*PANO*360*ZÁRUKA*,2349000,2024,31129,Elektro,Automatická,-1.0
citroen,"1,2 PT 96kW Aut. Shine 7-Míst",309999,2020,147436,Benzín,Automatická,96.0
seat,Leon SP 1.5 TSI 115k,549900,2025,0,Benzín,Manuální,-1.0
peugeot,"ACTIVE 1,2 MAN6 110k",339000,2020,95494,Benzín,Manuální,-1.0
peugeot,"Allure 1,5 HDi 130k",539000,2023,66875,Nafta,Automatická,-1.0
opel,Innovation ST 2.0 CDTi 125 kW,259990,2018,170597,Nafta,Automatická,125.0
bmw,"40d xDrive, B&W, Masáž, 6 míst",2599000,2024,10707,Nafta,Automatická,-1.0
seat,"1,2 TDi COMBI NAVIGACE",79900,2013,172378,Nafta,Manuální,-1.0
peugeot,"1,2 PT ALLURE LED ALU PDC NAVI",399000,2021,102000,Benzín,Manuální,-1.0
volkswagen,"2,0 TDI 150kW DSG 4M CZ Bulli",809999,2016,172236,Nafta,Automatická,150.0
volkswagen,"2,0 TDI 140kW R-line 4M CZ DPH",319999,2016,177531,Nafta,Automatická,140.0
volkswagen,35.8 kWh baterie - druhá sada,359000,2019,19830,Elektro,Automatická,8.0
renault,Techno mildhybrid 150 auto,780200,2025,2,Benzín,Automatická,-1.0
peugeot,"1.2 PureTech,ČR,Garance",99000,2014,136877,Benzín,Manuální,-1.0
renault,"Dinamique 1,9 dci",79000,2009,172200,Nafta,Manuální,-1.0
hyundai,"1,6 T-GDI Comfort LED+PDC",449000,2022,47634,Benzín,Manuální,-1.0
hyundai,"1,6 T-GDI Smart NAVI",419000,2022,149103,Benzín,Manuální,-1.0
hyundai,"1,6 T-GDI Style DCT7 NAV",439000,2022,153943,Benzín,Automatická,-1.0
volvo,"2,0 T8 AWD Recharge Plus Brigh",1270000,2023,59726,Hybridní,Automatická,-1.0
audi,"3,0 TDI 180kW quattro S-Line",308999,2012,212916,Nafta,Automatická,180.0
seat,"2,0 TSI 220PS  Style-7 DSG",478000,2018,193516,Benzín,Automatická,-1.0
nissan,"1,3   ACENTA AT",707890,2025,11,Benzín,Automatická,-1.0
renault,"1,5 dCi 70kW Expression Tempo",119999,2013,156229,Nafta,Manuální,70.0
volkswagen,"1,4 i 59kW CZ Serv.kniha",189999,2008,55277,Benzín,Manuální,59.0
volkswagen,"2,0 TDI 147kW R-line 4M DPH",848999,2022,88725,Nafta,Automatická,147.0
citroen,"1,6 BHDi,88kW,1majČR,Serv.kn.",179900,2016,173000,Nafta,Manuální,88.0
volkswagen,R-Line 2.0 TDI 142kW 4Motion D,1139000,2025,16066,Nafta,Automatická,142.0
volkswagen,Alltrack 2.0 TDI 147kW 4Motion,545000,2022,155611,Nafta,Automatická,147.0
subaru,"2.5i Touring, CZ, 1. maj.",858500,2022,57803,Benzín,Automatická,-1.0
seat,"1,0   TGI,2.MAJITEL,CNG",279900,2020,62228,CNG + benzín,Manuální,-1.0
seat,"1,5 TSi 96KW FR SW VIRTUAL",349000,2018,109777,Benzín,Manuální,96.0
peugeot,SW ALLURE 1.2PT 130 MAN6*DPH,429900,2022,67990,Benzín,Manuální,-1.0
seat,"1,2   TSI 66kW,STYLE,SERVISKA",149900,2016,150498,Benzín,Manuální,66.0
seat,"FR 2,0TDi 147kW DSG 4drive",725000,2020,94900,Nafta,Automatická,147.0
hyundai,Turbo HEV 6AT 4x2 CALLIGRAPHY,1239900,2025,8200,Hybridní,Automatická,-1.0
seat,2.0 TSI 140 kW 4Drive FR DSG,769000,2023,52777,Benzín,Automatická,140.0
subaru,"2,0 Comfort NAVI - AKČNÍ CENA",860000,2025,0,Hybridní,Automatická,-1.0
subaru,"2,0 Comfort NAVI - AKČNÍ CENA",865000,2025,0,Benzín,Automatická,-1.0
seat,1.4 TSI 110 kW DSG FR,279900,2016,178492,Benzín,Automatická,110.0
fiat,Sedan Urban 1.6 MultiJet 130k*,462900,2025,10,Nafta,Manuální,-1.0
ford,"1.5 EcoBlue, ČR,1.maj",190000,2021,197597,Nafta,Manuální,-1.0
skoda,"1.4 TDI, Ambition, Serv.kniha",180000,2015,108353,Nafta,Manuální,-1.0
skoda,"1.0 TSI, Ambition, NOVÁ CENA",210000,2019,68142,Benzín,Manuální,-1.0
renault,generation TCe 90,373820,2025,7,Benzín,Manuální,-1.0
skoda,"2.0 TDI, Style, 4X4, Automat",540000,2022,142235,Nafta,Automatická,-1.0
seat,2.0 TDi Style 4Drive 7.Míst,319900,2015,192495,Nafta,Manuální,-1.0
subaru,"2,5 Touring 4x4",1315000,2025,0,Benzín,Automatická,-1.0
subaru,"2,5 Touring 4x4",1315000,2025,0,Benzín,Automatická,-1.0
volkswagen,"1,6 TDI 81kW Aut.klima Tažné",239999,2015,152545,Nafta,Manuální,81.0
hyundai,"1.6 GDI, Trikolor, NOVÁ CENA",210000,2017,87419,Benzín,Manuální,-1.0
volkswagen,"2,0 TSI 4Motion Sport&Style",249999,2012,165480,Benzín,Manuální,-1.0
audi,"II 3,0 TDI  200kw. QUATTRO DPH",665000,2017,269000,Nafta,Automatická,200.0
mazda,"2,5 e-Skyactiv G140k 6MAN 4x2",684290,2025,5,Benzín,Manuální,-1.0
mazda,"II Kombi 2,0 TDI - 16V - 89kw!",49000,2005,275000,Nafta,Manuální,89.0
skoda,"1,5 tsi,dsg,navi,klima,výhřev,",450000,2020,148900,Benzín,Automatická,-1.0
mazda,Homura PLUS 3.3 e-Skyactiv D25,1515190,2026,0,Nafta,Automatická,-1.0
hyundai,"1.6 CRDi, Ice Braker, 4X4, ČR",370000,2020,103750,Nafta,Manuální,-1.0
opel,"III 1,0i - 44kw. SLUŠNÝ STAV",39000,2007,174000,Benzín,Manuální,44.0
mazda,"2,5 e-Skyactiv PHEV G327 8AT 4",1543100,2025,5,Hybridní,Automatická,-1.0
audi,1.5TFSI Sport,335000,2017,154600,Benzín,Manuální,-1.0
mercedes-benz,53*AMG*4M+*COUPÉ*EXCLUSIV*TAŽ*,2149000,2023,75853,Benzín,Automatická,-1.0
audi,2.0 TDI*QUATTRO*NEZ.TOP*TAŽ*ZÁ,1749000,2025,41,Nafta,Automatická,-1.0
peugeot,"1,6i - 88kw. EURO 5 PĚKNÝ STAV",129000,2010,89000,Benzín,Manuální,88.0
bmw,"320D 140KW SPORT,HUD,LED",529000,2019,131761,Nafta,Automatická,140.0
mazda,"2,5 e-Skyactiv G140k 6AT 4x2",732390,2025,5,Benzín,Automatická,-1.0
mazda,"2,5 e-Skyactiv PHEV 8AT AWD 32",1641800,2025,5,Hybridní,Automatická,-1.0
audi,"60TFSI e 290KW QUATTRO, VZDUCH",2399900,2025,12930,Hybridní,Automatická,290.0
honda,e:HEV 2.0 i-MMD Sport 2026,783900,2025,0,Hybridní,Automatická,-1.0
honda,e:HEV 2.0 i-MMD Advance AWD 20,1079900,2025,0,Hybridní,Automatická,-1.0
volvo,"2,0 T6 4x4 Recharge TAŽNÉ ČR",819900,2022,66900,Hybridní,Automatická,-1.0
hyundai,"1,0 T-GDI SMART AT",429900,2024,21900,Benzín,Automatická,-1.0
fiat,"III 1,4i - 57kw. SLUŠNÝ STAV",35000,2006,236000,Benzín,Manuální,57.0
mazda,2.5 Skyactiv-G 143 kW,459900,2019,160271,Benzín,Automatická,143.0
bmw,"530XD, xenony,headup,nezáv.top",279000,2014,228830,Nafta,Automatická,-1.0
mercedes-benz,Unknown,999999,2021,53400,Nafta,Automatická,-1.0
mercedes-benz,220d 4M AVANTGARDE*TAŽNÉ*ČR 1M,818000,2022,98202,Nafta,Automatická,-1.0
ford,"2.0 TDCi AWD,ST-Line,AT",370000,2018,126211,Nafta,Automatická,-1.0
volkswagen,"2.0 TDi,Highline,DSG",375000,2017,172687,Nafta,Automatická,-1.0
kia,"1.6 CRDi,1.maj,ČR,AT",255000,2017,132530,Nafta,Automatická,-1.0
ford,"2.0 TDCi,ČR,AT,navi",235000,2016,192990,Nafta,Automatická,-1.0
ford,"2.0TDCi 4x4,AT,bixen",340000,2017,103050,Nafta,Automatická,-1.0
volkswagen,"2.0 TSi,2.maj,ČR,GTi,DSG",449000,2018,160853,Benzín,Automatická,-1.0
audi,"3,0 45TDi Paměť  Matrix ACC ČR",1058900,2022,83250,Nafta,Automatická,-1.0
