brand,details,price,year,mileage,fuel,gearbox,power
audi,"2,0TDI",199000,2012,176000,Nafta,Manuální,165.0
seat,"1,2   TSI 66kW,STYLE,SERVISKA",149900,2016,150498,Benzín,Manuální,66.0
seat,"FR 2,0TDi 147kW DSG 4drive",725000,2020,94900,Nafta,Automatická,147.0
hyundai,Turbo HEV 6AT 4x2 CALLIGRAPHY,1239900,2025,8200,Hybridní,Automatická,99.0
seat,2.0 TSI 140 kW 4Drive FR DSG,739000,2023,52777,Benzín,Automatická,140.0
subaru,"2,0 Comfort NAVI - AKČNÍ CENA",880000,2025,10,Hybridní,Automatická,110.0
seat,1.4 TSI 110 kW DSG FR,279900,2016,178492,Benzín,Automatická,110.0
skoda,"1.5 TSI, Sportline, NOVÁ CENA",515000,2019,114237,Benzín,Automatická,110.0
skoda,"Ambition IV 2,0 TDI 85kW",399000,2022,132871,Nafta,Manuální,85.0
volkswagen,"2.0 TDI, Alltrack, NOVÁ CENA",330000,2016,193100,Nafta,Automatická,110.0
skoda,"1.0 TSI, Ambition, NOVÁ CENA",200000,2019,68142,Benzín,Manuální,110.0
seat,2.0 TDi Style 4Drive 7.Míst,319900,2015,192495,Nafta,Manuální,96.0
hyundai,1.6 T-GDI 48V MHEV,650000,2023,43956,Benzín,Automatická,99.0
subaru,"2,5 Touring 4x4",1315000,2025,0,Benzín,Automatická,110.0
subaru,"2,5 Touring 4x4",1315000,2025,0,Benzín,Automatická,110.0
volkswagen,"1,6 TDI 81kW Aut.klima Tažné",229999,2015,152545,Nafta,Manuální,81.0
volkswagen,"2,0 TSI 4Motion Sport&Style",239999,2012,165489,Benzín,Manuální,110.0
audi,"II 3,0 TDI  200kw. QUATTRO DPH",665000,2017,269000,Nafta,Automatická,200.0
skoda,"1,2 TSI 77kW Ambition Fresh",128999,2013,186571,Benzín,Manuální,77.0
skoda,"2,0 TDI 140kW DSG Style+ 4x4",488999,2020,167495,Nafta,Automatická,140.0
opel,"III 1,0i - 44kw. SLUŠNÝ STAV",35000,2007,174000,Benzín,Manuální,44.0
audi,2.0 TDI*QUATTRO*NEZ.TOP*TAŽ*ZÁ,1749000,2025,41,Nafta,Automatická,165.0
peugeot,"1,6i - 88kw. EURO 5 PĚKNÝ STAV",129000,2010,89000,Benzín,Manuální,88.0
bmw,"320D 140KW SPORT,HUD,LED",519000,2019,131761,Nafta,Automatická,140.0
bmw,Unknown,699900,2019,168900,Benzín,Automatická,161.0
volvo,"2,0 T6 4x4 Recharge TAŽNÉ ČR",749900,2022,66900,Hybridní,Automatická,145.0
fiat,"III 1,4i - 57kw. SLUŠNÝ STAV",35000,2006,236000,Benzín,Manuální,57.0
skoda,"2,0 TDi",169999,2011,273301,Nafta,Automatická,110.0
volkswagen,6 1.6 Mpi 75 KW NAVIGA VÝHŘEV,149990,2009,155000,Benzín,Manuální,75.0
bmw,"530XD, xenony,headup,nezáv.top",269000,2014,228830,Nafta,Automatická,161.0
ford,"2.0 TDCi AWD,ST-Line,AT",355000,2018,126211,Nafta,Automatická,110.0
skoda,"2.0 TDi 4x4,DSG,navi,bixen",310000,2015,230494,Nafta,Automatická,110.0
ford,"2.0 TDCi,ČR,AT,navi",235000,2016,192990,Nafta,Automatická,110.0
ford,"2.0TDCi 4x4,AT,bixen",340000,2017,103050,Nafta,Automatická,110.0
audi,"2.0,Park Asist,ČR,SER,DPH,NAVI",181500,2009,192000,Nafta,Manuální,165.0
seat,"1,5TSi 110KW  DSG FR ST TZ",329000,2019,175671,Benzín,Automatická,110.0
ford,"1.5 EcoBoost, Titanium",360000,2018,99287,Benzín,Manuální,110.0
nissan,"1.3DIG-T,130k,MT,ACENTA,SKLADE",633200,2026,10,Benzín,Manuální,96.0
volvo,"2,0D 140kw SUMMUM SERVIKA TAŽN",379900,2015,114801,Nafta,Manuální,140.0
peugeot,EV GT 100kW 50kWh,409000,2021,46806,Elektro,Automatická,100.0
fiat,1.4T-jet LPG 88kW 7-míst,319900,2019,62400,LPG + benzín,Manuální,88.0
fiat,2.2 Mtj 180k 8AT L2 La Prima,1063590,2026,0,Nafta,Automatická,70.0
volkswagen,2.0TDi DSG NAVI TAŽNÉ ČR 1.M,548000,2022,155201,Nafta,Automatická,110.0
peugeot,"Long,7míst,1.maj.Čr,DPH,tažné",329900,2021,169856,Nafta,Manuální,90.0
skoda,L K TD 147/2.0 A7A,935000,2022,33993,Nafta,Automatická,110.0
opel,"1.6 CDTi, 100 kW, ČR",109900,2016,165360,Nafta,Manuální,100.0
volvo,"2,0 150HP  XENONY, KŮŽE",179000,2016,155348,Nafta,Manuální,145.0
mercedes-benz,147kW 4x4 - záruka Autodraft,840000,2022,42158,Nafta,Automatická,147.0
mercedes-benz,GLC 220d 125kW 4x4 - záruka,479000,2018,181182,Nafta,Automatická,125.0
kia,"1,6 TGDi Exclusive ZÁRUKA NAVI",549900,2022,38917,Benzín,Manuální,103.0
bmw,40d*xDRIVE*360*TAŽ*THEATRE*MAS,2599000,2024,62730,Nafta,Automatická,161.0
citroen,"1,5 HDI 96kW Feel CZ",249999,2020,111566,Nafta,Manuální,96.0
seat,1.6 TDI - DSG - Kombi,235000,2019,205250,Nafta,Automatická,96.0
opel,"1.2 Turbo, Automat, Serv.kniha",415000,2021,17286,Benzín,Automatická,96.0
skoda,"1,2 TSi 77kW webasto, panorama",299000,2015,104400,Benzín,Manuální,77.0
volkswagen,"1.6 TDI, NOVÁ CENA, Serv.kniha",210000,2016,125544,Nafta,Manuální,110.0
opel,"1.8 16v, tažné",59900,2007,240000,Benzín,Manuální,96.0
kia,"1.6 GDI, NOVÁ CENA, ČR,1.maj",180000,2015,139441,Benzín,Manuální,103.0
kia,"1.6 GDI, Serv.kniha",150000,2013,128846,Benzín,Manuální,103.0
kia,"1,6 T-GDI AWD AT STYLE ČR 1.MA",448800,2018,75241,Benzín,Automatická,103.0
skoda,"1,0 TSi 70 kW SELECTION",399900,2024,20012,Benzín,Manuální,70.0
honda,2.0i/110kW Style,219900,2010,106224,Benzín,Manuální,110.0
hyundai,"1.6 GDI, Serv.kniha",220000,2016,87665,Benzín,Manuální,99.0
ford,Titanium 1.5 EcoBoost,420000,2016,57000,Benzín,Manuální,110.0
seat,"1,4TSi 110KW FR led NAVI",328000,2018,155911,Benzín,Manuální,110.0
bmw,"120Ah, SoH 100%",539000,2020,45420,Elektro,Automatická,161.0
kia,"1.0 T-GDI, Spin",330000,2023,55330,Benzín,Manuální,103.0
peugeot,GT Hybrid 145 e-DCS6,759000,2025,25,Hybridní,Automatická,90.0
mercedes-benz,"C400, 4matic, 245 kw, DPH, TOP",629000,2018,113400,Benzín,Automatická,245.0
bmw,"120Ah, SoH 99%",549000,2021,63900,Elektro,Automatická,161.0
seat,2.0 TDi FR Style,229900,2015,192400,Nafta,Manuální,96.0
bmw,"2,0 xDrive 23i M-paket ZÁNOVNÍ",1199999,2024,29000,Benzín,Automatická,161.0
volvo,D5 AWD INSCRIPTION DPH*ČR 1.M*,718000,2019,80195,Nafta,Automatická,145.0
mercedes-benz,W 204 servisováno,235000,2008,150800,Benzín,Automatická,146.0
volkswagen,1.5 TSi 96kw R-LINE ZÁRUKA,489999,2022,120849,Benzín,Manuální,96.0
volkswagen,2.0 TDi 110kw R-LINE ZÁRUKA,649999,2021,134228,Nafta,Manuální,110.0
fiat,2.3 EcoJet Nez.Klima 9míst M1,379000,2018,216820,Nafta,Manuální,70.0
bmw,530d xDrive-M sport/LED/Dakota,999900,2021,115000,Nafta,Automatická,161.0
volkswagen,Unknown,520000,2022,100100,Nafta,Unknown,110.0
hyundai,"1.0 T-GDI, N-Line, N- Line",500000,2025,12890,Benzín,Manuální,99.0
hyundai,"2.0 CRDi, Adventure, NOVÁ CENA",380000,2020,181140,Nafta,Automatická,99.0
ford,"2,0 TDCI 136kW Active 1Maj DPH",754999,2022,140652,Nafta,Manuální,136.0
skoda,"1,4 TSI 90kW Xenon Kůže 1.Maj.",194999,2011,117365,Benzín,Manuální,90.0
fiat,"1,2 70k, klima mod,2011",83900,2010,107000,Benzín,Manuální,70.0
mazda,"2.0i 114KW,XENONY,BOSE,TZ",134999,2010,245000,Benzín,Manuální,114.0
honda,"1,2",154900,2011,132091,Benzín,Manuální,108.0
bmw,M40i -H&K/HUD/LED/Shadowline,1849000,2025,12400,Benzín,Automatická,161.0
opel,"1.6 CDTI, Sport Tourer +",175000,2018,212000,Nafta,Manuální,96.0
nissan,"2.0 dCi, NOVÁ CENA, po STK",75000,2008,239762,Nafta,Manuální,96.0
renault,na splátky všem od 10%akontace,69000,2011,278000,Benzín,Manuální,82.0
fiat,"1.1 i KLIMA, JEN 72000 KM",55000,2006,72120,Benzín,Manuální,70.0
mercedes-benz,195kW - záruka Autodraft,982000,2023,53155,Nafta,Automatická,195.0
bmw,Competition 460kW Soft B&W HUD,2350000,2021,60487,Benzín,Automatická,460.0
ford,2.0TDC MANUÁL VÝHŘEV SERVISKA,255000,2015,209016,Nafta,Manuální,110.0
kia,"1.5 T-GDI, Top, NOVÁ CENA, ČR",360000,2022,125263,Benzín,Manuální,103.0
hyundai,"1.6 T-GDI, NOVÁ CENA",450000,2021,71540,Benzín,Manuální,99.0
fiat,1.4Ti-JET 120PS LPG LOUNGE TOP,198000,2017,199000,LPG + benzín,Manuální,70.0
kia,"1.0 T-GDI, Spin",330000,2023,53600,Benzín,Manuální,103.0
nissan,1.2 i 85 kW Tekna,229900,2015,66600,Benzín,Manuální,85.0
citroen,"2.0 HDi, NOVÁ CENA",50000,2012,243909,Nafta,Manuální,84.5
ford,"1.5 EcoBoost, Titanium",470000,2023,96126,Benzín,Manuální,110.0
mercedes-benz,d 4Matic/AMG/ČR,1569990,2020,73000,Nafta,Automatická,146.0
mercedes-benz,C 63 AMG Performance/480 PS/ČR,1049990,2018,88000,Benzín,Automatická,146.0
mercedes-benz,E 53 AMG 4Matic+/440PS,899990,2019,103000,Benzín,Automatická,146.0
volvo,"2,0 B5 Inscription Ventil.sed.",809900,2020,124390,Nafta,Automatická,145.0
bmw,DCT/Carbon/servis/ČR-1. maj.,1499000,2012,45067,Benzín,Automatická,161.0
bmw,"320i, Touring, tažné",350000,2019,126438,Benzín,Automatická,161.0
renault,"1.6 16V , NOVÁ CENA, Klima",35000,2005,162133,Benzín,Manuální,82.0
seat,"1,6TDI KLIMA TEMP VÝHŘEV ALU",89990,2011,227000,Nafta,Manuální,96.0
mercedes-benz,E 53 AMG 4Matic+/440PS,1099990,2019,111450,Benzín,Automatická,146.0
subaru,2.0D  COMFORT MANUÁL TOP STAV!,149999,2012,173000,Nafta,Manuální,110.0
ford,"1.6 i, NOVÁ CENA, po STK",40000,2005,188410,Benzín,Manuální,110.0
seat,"1.5 TSI, Xcellence, NOVÁ CENA",370000,2019,92312,Benzín,Manuální,96.0
kia,"1.4 CVVT, NOVÁ CENA, Tažné",75000,2011,151458,Benzín,Manuální,103.0
seat,"1.4 16V, za dobrou cenu",70000,2008,136607,Benzín,Manuální,96.0
skoda,"1.2 TSI, Monte Carlo",120000,2011,178295,Benzín,Manuální,110.0
renault,"1.5 dCi, NOVÁ CENA",55000,2009,205536,Nafta,Manuální,82.0
volkswagen,2.0 Tdi 103KW STYLE TOP 7-MÍST,209990,2012,216000,Nafta,Manuální,103.0
audi,"1,0 TFSI Aut.klima Navi Xenon",219999,2017,185519,Benzín,Manuální,165.0
audi,"50 TDI, 4X4, ACC, Matrix, ČR",1080000,2021,83594,Nafta,Automatická,165.0
hyundai,"1.6 T-GDI 48V MHEV, Smart",550000,2023,58277,Benzín,Automatická,99.0
toyota,Toyota Proace Verso,709900,2023,26500,Nafta,Manuální,97.0
fiat,"1.2i,2.maj,ČR,AC",44000,2008,158738,Benzín,Manuální,70.0
kia,"1.7CRDi,ČR,AT,navi",305000,2017,171045,Nafta,Automatická,103.0
opel,"2.0CDTI GRAND SPORT,LED",250000,2017,176956,Nafta,Manuální,96.0
hyundai,"1.5T-GDI,ČR,N-Line,navi",450000,2022,39568,Benzín,Manuální,99.0
audi,Unknown,1529900,2025,11483,Nafta,Automatická,165.0
renault,"1,6 dCi 92kW Cool 8-Míst CZ DP",354999,2016,157807,Nafta,Manuální,92.0
volkswagen,"2,0 TDI 135kW DSG Serv.kniha",319999,2016,168573,Nafta,Automatická,135.0
seat,"1,4 TSI,90KW,STYLE,SERVISKA,",159000,2013,228000,Benzín,Manuální,90.0
kia,1.0 T-GDi Exclusive,469980,2025,5,Benzín,Manuální,103.0
kia,1.0 T-GDi 7DCT GT Line,567980,2025,5,Benzín,Automatická,103.0
mercedes-benz,E200 135kW - záruka Autodraft,607000,2019,125000,Benzín,Automatická,135.0
mercedes-benz,E 220d Sedan 147kW AVANTGARDE,793000,2023,89755,Nafta,Automatická,147.0
skoda,OCTAVIA G-TEC AMB TS 96/1.5 A7,373000,2021,132025,CNG + benzín,Automatická,110.0
skoda,COMBI III FL AMBITION TSI 70/1,389000,2023,36283,Benzín,Manuální,110.0
skoda,Ambition 1.5TSI,611000,2023,33192,Benzín,Manuální,110.0
volkswagen,"2,0TDI 110kW DSG HIGHLINE",389000,2017,172880,Nafta,Automatická,110.0
audi,S line tiptronic,1240000,2021,72465,Nafta,Automatická,165.0
hyundai,1.6T-GDi 158kW HEV AT 4x4 LIM,1299900,2025,12,Hybridní,Automatická,158.0
hyundai,1.6 T-GDI 48V MHEV,590000,2022,95254,Benzín,Automatická,99.0
seat,"1,4 i Arena",56000,2006,91800,Benzín,Manuální,96.0
ford,SHELBY 5.0 V8 SUPERCHARGED,1692790,2019,16350,Benzín,Automatická,110.0
opel,2.0 Turbo GTC,387200,2017,100093,Benzín,Manuální,96.0
ford,2.2TDCI*129kW*TITANIUM*TOP STA,125000,2008,218786,Nafta,Manuální,129.0
mazda,"1,4 16V KLIMA",64000,2005,191000,Benzín,Manuální,114.0
peugeot,RXH 2.0 BlueHDi 133kW AT6,269000,2016,170101,Nafta,Automatická,133.0
seat,1.4 TSI 103 kW FR,267900,2014,111350,Benzín,Manuální,103.0
toyota,1.5 HEV e-CVT 4x4 Comfort,579900,2024,6815,Hybridní,Automatická,97.0
mercedes-benz,450d*4M*PANO*TAŽ*360*HUD*,2189000,2024,20961,Nafta,Automatická,146.0
seat,"1,0 - 44KW - NOVÁ STK+OLEJ",159000,2018,89980,Benzín,Manuální,44.0
volvo,CC AWD TWIN MOTOR ULTRA AUT,1099000,2026,5,Elektro,Automatická,145.0
bmw,BMW M550i xDrive,690000,2017,197000,Benzín,Automatická,161.0
kia,"1,6 T-GDi 110 kW EXCLUSIVE + P",719980,2026,5,Benzín,Manuální,110.0
fiat,"0,9 (62kW) BA man.",139000,2013,125463,Benzín,Manuální,62.0
bmw,xDrive20d,1299000,2025,24000,Nafta,Unknown,161.0
bmw,xDrive20d,1569000,2025,15328,Nafta,Automatická,161.0
seat,1.0 TSI / 70 kW Xperience,399999,2023,33176,Benzín,Manuální,70.0
toyota,"2,0 D-4D 130kW Aut. CZ L2 DPH",564999,2019,113699,Nafta,Automatická,130.0
bmw,BMW 440i Gran Coupé Sport Line,590000,2016,156500,Benzín,Automatická,161.0
renault,techno 150 k comfort range,685000,2025,10,Elektro,Automatická,82.0
renault,techno TCe 90,416000,2025,10,Benzín,Manuální,82.0
renault,evolution TCe 115,406500,2026,1,Benzín,Manuální,82.0
mercedes-benz,53*AMG*4M+*PANO*360*HUD*,2399000,2025,6197,Benzín,Automatická,146.0
renault,"1,2 1.2, 54 KW, CZ",173000,2018,72742,Benzín,Manuální,54.0
skoda,Ambition 2.0 TDI DSG,503000,2021,53737,Nafta,Automatická,110.0
ford,2.0 TDCi 85kW Klima Manuál,49000,2009,379000,Nafta,Manuální,85.0
seat,FR 1.4 TSI 110 kW,279990,2017,150582,Benzín,Automatická,110.0
ford,Premium 88 kWh (203 kW/276 k),1307900,2026,15,Elektro,Automatická,88.0
ford,"2.0TDCi,AC,xenon",85000,2007,250943,Nafta,Manuální,110.0
bmw,"3,0 xDrive30d Aut. CZ M-paket",1029999,2019,136214,Nafta,Automatická,161.0
audi,4.0TFSI 338kW 4x4 S-Line,1590000,2022,95542,Benzín,Automatická,338.0
skoda,OCTAVIA M-HEV STY TS 110/1.5 A,670000,2023,34829,Benzín,Automatická,110.0
nissan,"1.2 DIG-T, Serv.kniha, Navi",270000,2018,112872,Benzín,Manuální,96.0
mazda,2.0Skyactiv SPIRIT edition NAV,288000,2013,129476,Benzín,Manuální,114.0
bmw,420d xD M-SPORT 1M ČR,928000,2023,62489,Nafta,Automatická,161.0
bmw,740d xDrive/9AT/Lasery/Mpaket,1149990,2021,138500,Nafta,Automatická,161.0
mercedes-benz,200d FULL LED NAVI SERVISKA,269000,2015,205000,Nafta,Manuální,146.0
volvo,B4 Momentum AT8,489000,2021,133500,Nafta,Automatická,145.0
volvo,B4 FWD R-DESIGN AT8,849000,2021,76400,Nafta,Automatická,145.0
peugeot,"1,6 i - 7 Míst !  Spice",119911,2013,157000,Benzín,Manuální,90.0
audi,55 3.0 TFSI quattro V6 250 kW,1169000,2020,32509,Benzín,Automatická,250.0
hyundai,"1.2, Serv.kniha, Klima",180000,2015,82220,Benzín,Manuální,99.0
volkswagen,2.0 TSI 155kW DSG Highline CZ,218999,2011,157415,Benzín,Automatická,155.0
audi,"3.0TDI QUATTRO SPORT, MATRIX",279900,2015,299400,Nafta,Automatická,165.0
bmw,3.0 D/160kW 6AT Xdrive,139990,2004,397000,Nafta,Automatická,160.0
hyundai,"1,6 T-GDI MT N-LINE",599000,2023,39277,Benzín,Automatická,99.0
citroen,Vůz s úpravou pro převoz ZTP,49000,2003,196234,Nafta,Manuální,84.5
renault,"Techno Mild Hybrid 140 EDC 1,3",618000,2026,0,Benzín,Automatická,82.0
subaru,2.5i Active AUT 2019 | Záruka,649000,2019,96000,Benzín,Automatická,110.0
volkswagen,"2.0 TDi 4x4,Business,DSG",389000,2022,215597,Nafta,Automatická,110.0
audi,"3.0TDI Quattro,2.maj,AT",340000,2017,251018,Nafta,Automatická,165.0
hyundai,"1.6 T-GDi 4WD,1.maj,ČR",390000,2017,80417,Benzín,Manuální,99.0
hyundai,"2.0 CRDi 4WD,Premium,AT",389000,2016,144859,Nafta,Automatická,99.0
seat,"2.0 TDi,FR,DSG,LED",270000,2016,163837,Nafta,Automatická,96.0
subaru,COMFORT FB20 100 kW CVT,1032001,2025,10,Hybridní,Automatická,100.0
subaru,COMFORT e-BOXER FB20 100 kW Li,899900,2025,10,Benzín,Automatická,100.0
bmw,xDrive20d,1749000,2025,13937,Nafta,Automatická,161.0
mazda,2.0 Skyactive 110 kW,469990,2022,94364,Benzín,Manuální,110.0
mercedes-benz,C 300eT AVANTGARDE - záruka,789000,2023,80998,Hybridní,Automatická,146.0
skoda,RS 176 KW 4x4 DCC CANTON ČR,699000,2020,119000,Nafta,Automatická,176.0
skoda,Style DSG 1.5 TGI G-TEC,427000,2021,68621,CNG + benzín,Automatická,110.0
skoda,Ambition 1.5 TSI,411000,2021,92663,Benzín,Manuální,110.0
peugeot,"2,0 BlueHDi AT8, 1. maj., ČR",530000,2018,95930,Nafta,Automatická,90.0
skoda,"2,0 TDI 1.Maj matrix virtual",344999,2020,173275,Nafta,Manuální,110.0
ford,2.7 EcoBoost 246kW OUTER BANKS,1194000,2026,50,Benzín,Automatická,246.0
mercedes-benz,"300,Hyperscreen,Tažné,SoH98,8%",1169000,2024,32122,Elektro,Automatická,146.0
citroen,100kW SHINE PLUS TOV.ZÁRUKA,498800,2022,45620,Elektro,Automatická,100.0
nissan,EPOWER 213HP 4x4 Tekna,1129900,2025,7000,Benzín,Automatická,96.0
volkswagen,"ARTEON R-LINE 2,0 TDI DSG",669000,2023,54551,Nafta,Automatická,110.0
bmw,M5 Competition 460KW,1449000,2021,161971,Benzín,Automatická,460.0
fiat,2.2 Mtj 180k 8AT L2 La Prima,998800,2026,0,Nafta,Automatická,70.0
audi,SUV  50 TDI quattro 210 kW,2499000,2026,8,Nafta,Automatická,210.0
hyundai,"26 1,6 TGDI 2WD DCT GO CZECH!",784990,2026,15,Benzín,Automatická,99.0
renault,Techno TCe 90 E6W,555000,2025,0,Benzín,Manuální,82.0
hyundai,"BAYON BC3 GO! 1,2i 58 kW",403890,2026,0,Benzín,Manuální,58.0
hyundai,"26 1,6 T-GDI 2WD DCT N LINE",745890,2026,10,Benzín,Automatická,99.0
bmw,40d*xDRIVE*PANO*TAŽ*VZDUCH*HUD,2099000,2023,45854,Nafta,Automatická,161.0
seat,"2,0 TSI 213kW DSG Cupra Pano",409999,2016,133412,Benzín,Automatická,213.0
volkswagen,"1,4 TSI 92kW Klima Serv.kniha",244999,2017,155561,Benzín,Manuální,92.0
skoda,"2,0 TDI DSG 4x4 CZ Style DPH",224999,2018,296459,Nafta,Automatická,110.0
hyundai,"26 1,6 T-GDI MT COMFORT CLUB",632990,2026,10,Benzín,Manuální,99.0
toyota,Unknown,65000,2013,132287,Benzín,Manuální,97.0
skoda,1.0 TSI 85kW Selection,449000,2024,11938,Benzín,Manuální,85.0
renault,Techno E-Tech full hybrid145 1,636450,2026,0,Hybridní,Automatická,82.0
bmw,"2,0 sDrive18d DCT xLine",614000,2023,173063,Nafta,Automatická,161.0
skoda,"1,6 TDI Combi Style LED+KESSY",259000,2020,216150,Nafta,Manuální,110.0
bmw,"4,4 i 750Li xDrive Individual",799900,2017,165593,Benzín,Automatická,161.0
ford,AUTOMAT*7.Míst*1.5/74kW*1.Maj,329900,2019,105425,Nafta,Automatická,74.0
skoda,"1,6 TDI Combi Style LED+KESSY",284000,2020,174672,Nafta,Manuální,110.0
skoda,"1,6 TDI Combi Style LED+KESSY",269000,2020,199877,Nafta,Manuální,110.0
volkswagen,"1,5 TSI Life Kamera  Variant",369000,2022,130599,Benzín,Manuální,110.0
volkswagen,"2,0 TSI 4MOT DSG Elegance",715000,2022,70070,Benzín,Automatická,110.0
seat,X-Perience 1.5 TSI 110kW DSG,529000,2021,85345,Benzín,Automatická,110.0
hyundai,"1.6 CRDi, Serv.kniha, Klima",130000,2015,186693,Nafta,Manuální,99.0
opel,"1,2 F Elegance ZÁNOVNÍ, DPH!",278000,2021,62500,Benzín,Manuální,96.0
ford,"WILDTRAK 3,0EB V6 240k 4WD AT",1479900,2026,1000,Nafta,Automatická,110.0
bmw,320d xDrive MSPORT 1M ČR TAŽNÉ,698000,2022,95231,Nafta,Automatická,161.0
peugeot,SW GT Hybrid 145 e-DCS6,739000,2025,2,Hybridní,Automatická,90.0
skoda,"2.0 TDI, Style, NOVÁ CENA",650000,2023,37764,Nafta,Automatická,110.0
skoda,AMBITION TSI 1.5 TSI,461000,2022,95884,Benzín,Manuální,110.0
audi,"2,0 TDI Automat Quattro S-line",308999,2015,105067,Nafta,Automatická,165.0
nissan,"1,3DIG-T 116kW X-tronic TEKNA",822890,2025,7,Benzín,Automatická,116.0
seat,"1.4TSi,AT,navi,LED",220000,2014,194886,Benzín,Automatická,96.0
volkswagen,"2,0 TDI 110kW Xenon Comfortlin",212900,2015,205000,Nafta,Manuální,110.0
subaru,4X4 COMFORT NAVI. Předváděcí.,1049900,2025,3000,Hybridní,Automatická,110.0
volkswagen,"1,4 TSI 92kW DSG Maxi 7-Míst",359999,2017,152982,Benzín,Automatická,92.0
subaru,4x4 TOURING. Květen + úvěr O%,1247000,2026,11,Hybridní,Automatická,110.0
hyundai,"26 1,6 T-GDI DCT HP SMART TECH",747990,2026,10,Benzín,Automatická,99.0
seat,"1,2   i KLIMATIZACE NOVÁ STK",125000,2015,141041,Benzín,Manuální,96.0
subaru,"3.0 184KW,DIGI,AUTOMAT,2xALU",79990,2006,192014,Benzín,Automatická,184.0
hyundai,"FL 1,2I SMART",508890,2026,10,Benzín,Manuální,99.0
volkswagen,"1,2 TSI 66kW CZ Comfort 2.Maj",228999,2016,57212,Benzín,Manuální,66.0
nissan,1.2DIG-T N-Connecta 1. Maj. ČR,289000,2018,78996,Benzín,Manuální,96.0
subaru,2.4 Limited XT 260HP-AWD 2026,1511290,2026,1,Benzín,Automatická,110.0
subaru,"2.4 Premier XT AWD, Nappa 2026",1559690,2026,1,Benzín,Automatická,110.0
subaru,"2.5 Touring AWD, X-Mode, 2026",1329790,2026,1,Benzín,Automatická,110.0
nissan,"PRO - 4X, MY 2026",2440000,2025,2,Benzín,Automatická,96.0
citroen,"1,4 LPG STK 12/2027",59800,2009,316800,LPG + benzín,Manuální,84.5
bmw,40i*xDRIVE*360*H/K*TAŽ*HUD*,1849000,2023,39880,Benzín,Automatická,161.0
peugeot,"GT 1,2 PT EAT8  LED  ACC 19ALU",479000,2021,117000,Benzín,Automatická,90.0
citroen,"1,2 PT EAT8 LED 18ALU PDC NAVI",319000,2021,95000,Benzín,Automatická,84.5
bmw,"40i,KOMFORT,KAMERA,ČR,DPH,",1299000,2022,77084,Benzín,Automatická,161.0
seat,1.4 MPI 16V Reference,59900,2008,267880,Benzín,Manuální,96.0
mazda,1.3 MZR Impuls,89000,2009,108737,Benzín,Manuální,114.0
volkswagen,1.0 TSI 81kW LIFE,398000,2021,67800,Benzín,Manuální,81.0
nissan,"1.2 ,85Kw, koup.v.ČR, DPH",195000,2017,86300,Benzín,Manuální,85.0
volkswagen,1.2 Tsi 77KW MATCH XENONY VYHŘ,139990,2013,184000,Benzín,Manuální,77.0
bmw,320d xDrive LED*Live Cockpit,466666,2021,182089,Nafta,Automatická,161.0
audi,"3,0 TDI,200kW,Quattro,Kůže",435000,2016,177000,Nafta,Automatická,200.0
volvo,"2.0 D4, manuál, nebourané, DPH",395000,2018,125700,Nafta,Manuální,145.0
mercedes-benz,2.0 220 9G-TRONIC AVANTGARDE T,439000,2020,179000,Nafta,Automatická,146.0
volkswagen,1.4 Tsi 90kW combi Comfortline,165000,2014,235000,Benzín,Manuální,90.0
audi,3.0 Tfsi 245KW BUFÍK NA DÁLKU,399990,2011,197000,Benzín,Manuální,245.0
bmw,730XD MPaket,609000,2016,265000,Nafta,Automatická,161.0
nissan,"1.0 DIG-T, NOVÁ CENA, Automat",490000,2024,14184,Benzín,Automatická,96.0
audi,L D5 3.0 TDI Quattro,1050000,2017,190000,Nafta,Automatická,165.0
volkswagen,Passat B8 176kw 4x4 2015 dsg,370000,2015,115200,Nafta,Automatická,176.0
hyundai,"1.6T-GDi,1.maj,ČR,LED",479000,2021,65371,Benzín,Manuální,99.0
hyundai,"1.5T-GDi,1.maj,ČR,Smart",385000,2020,83217,Benzín,Automatická,99.0
volkswagen,"2.0 TDi,R-Line,DSG,LED",375000,2015,140906,Nafta,Automatická,110.0
nissan,"1.2DiG-T,Acenta,navi,panor",288000,2017,107110,Benzín,Manuální,96.0
fiat,"1.2i,Pop",145000,2014,61372,Benzín,Manuální,70.0
seat,"1.2 TSi,Style,TZ,kola",140000,2014,143330,Benzín,Manuální,96.0
hyundai,"1.6 T-GDi,2.maj,ČR,Smart",485000,2022,56535,Benzín,Manuální,99.0
seat,1.5 TGI Style,519000,2021,55400,CNG + benzín,Automatická,96.0
volkswagen,"1,4 TSI 1. maj. servisní histo",259999,2015,160000,Benzín,Manuální,110.0
peugeot,1.6HDI(BH01-88KW) SERVIS,319000,2017,184000,Nafta,Manuální,88.0
skoda,KODIAQ 4x4 2.0 TDI,611000,2021,98185,Nafta,Automatická,110.0
volkswagen,"2.0 TDI, Elegance, NOVÁ CENA",600000,2021,165972,Nafta,Automatická,110.0
volvo,D4 140KW AUTOMAT,399000,2019,236148,Nafta,Automatická,140.0
ford,"Double Cab 2,0 EcoBlue Bi-Turb",1281148,2026,0,Nafta,Automatická,110.0
